day,start_time,student_group 1007_Genesis Enterpreneurship Classroom [40] 0,student_group 1025_ASTEM FOUNDATION Classroom [38] 0,student_group 1009_ARZINGER Classroom [34] 0,student_group 1003_TA Ventures Classroom [148] 0,student_group 1005_Genesis Growth Classroom [34] 0,student_group 0_online [10009] 0,student_group 1010_ПУМБ Classroom [32] 0,student_group 1030_Roy Gartner Memorial classroom [40] 0,student_group 1002_ASTEM FOUNDATION Classroom [70] 0,student_group 0_online [10009] 1,student_group_id 1007_Genesis Enterpreneurship Classroom [40] 0,student_group_id 1025_ASTEM FOUNDATION Classroom [38] 0,student_group_id 1009_ARZINGER Classroom [34] 0,student_group_id 1003_TA Ventures Classroom [148] 0,student_group_id 1005_Genesis Growth Classroom [34] 0,student_group_id 0_online [10009] 0,student_group_id 1010_ПУМБ Classroom [32] 0,student_group_id 1030_Roy Gartner Memorial classroom [40] 0,student_group_id 1002_ASTEM FOUNDATION Classroom [70] 0,student_group_id 0_online [10009] 1,div 1007_Genesis Enterpreneurship Classroom [40] 0,div 1025_ASTEM FOUNDATION Classroom [38] 0,div 1009_ARZINGER Classroom [34] 0,div 1003_TA Ventures Classroom [148] 0,div 1005_Genesis Growth Classroom [34] 0,div 0_online [10009] 0,div 1010_ПУМБ Classroom [32] 0,div 1030_Roy Gartner Memorial classroom [40] 0,div 1002_ASTEM FOUNDATION Classroom [70] 0,div 0_online [10009] 1,subject 1007_Genesis Enterpreneurship Classroom [40] 0,subject 1025_ASTEM FOUNDATION Classroom [38] 0,subject 1009_ARZINGER Classroom [34] 0,subject 1003_TA Ventures Classroom [148] 0,subject 1005_Genesis Growth Classroom [34] 0,subject 0_online [10009] 0,subject 1010_ПУМБ Classroom [32] 0,subject 1030_Roy Gartner Memorial classroom [40] 0,subject 1002_ASTEM FOUNDATION Classroom [70] 0,subject 0_online [10009] 1,teacher 1007_Genesis Enterpreneurship Classroom [40] 0,teacher 1025_ASTEM FOUNDATION Classroom [38] 0,teacher 1009_ARZINGER Classroom [34] 0,teacher 1003_TA Ventures Classroom [148] 0,teacher 1005_Genesis Growth Classroom [34] 0,teacher 0_online [10009] 0,teacher 1010_ПУМБ Classroom [32] 0,teacher 1030_Roy Gartner Memorial classroom [40] 0,teacher 1002_ASTEM FOUNDATION Classroom [70] 0,teacher 0_online [10009] 1,day_of_week 1007_Genesis Enterpreneurship Classroom [40] 0,day_of_week 1025_ASTEM FOUNDATION Classroom [38] 0,day_of_week 1009_ARZINGER Classroom [34] 0,day_of_week 1003_TA Ventures Classroom [148] 0,day_of_week 1005_Genesis Growth Classroom [34] 0,day_of_week 0_online [10009] 0,day_of_week 1010_ПУМБ Classroom [32] 0,day_of_week 1030_Roy Gartner Memorial classroom [40] 0,day_of_week 1002_ASTEM FOUNDATION Classroom [70] 0,day_of_week 0_online [10009] 1,lesson_date 1007_Genesis Enterpreneurship Classroom [40] 0,lesson_date 1025_ASTEM FOUNDATION Classroom [38] 0,lesson_date 1009_ARZINGER Classroom [34] 0,lesson_date 1003_TA Ventures Classroom [148] 0,lesson_date 1005_Genesis Growth Classroom [34] 0,lesson_date 0_online [10009] 0,lesson_date 1010_ПУМБ Classroom [32] 0,lesson_date 1030_Roy Gartner Memorial classroom [40] 0,lesson_date 1002_ASTEM FOUNDATION Classroom [70] 0,lesson_date 0_online [10009] 1,num_pair 1007_Genesis Enterpreneurship Classroom [40] 0,num_pair 1025_ASTEM FOUNDATION Classroom [38] 0,num_pair 1009_ARZINGER Classroom [34] 0,num_pair 1003_TA Ventures Classroom [148] 0,num_pair 1005_Genesis Growth Classroom [34] 0,num_pair 0_online [10009] 0,num_pair 1010_ПУМБ Classroom [32] 0,num_pair 1030_Roy Gartner Memorial classroom [40] 0,num_pair 1002_ASTEM FOUNDATION Classroom [70] 0,num_pair 0_online [10009] 1,lesson_id 1007_Genesis Enterpreneurship Classroom [40] 0,lesson_id 1025_ASTEM FOUNDATION Classroom [38] 0,lesson_id 1009_ARZINGER Classroom [34] 0,lesson_id 1003_TA Ventures Classroom [148] 0,lesson_id 1005_Genesis Growth Classroom [34] 0,lesson_id 0_online [10009] 0,lesson_id 1010_ПУМБ Classroom [32] 0,lesson_id 1030_Roy Gartner Memorial classroom [40] 0,lesson_id 1002_ASTEM FOUNDATION Classroom [70] 0,lesson_id 0_online [10009] 1,is_online 1007_Genesis Enterpreneurship Classroom [40] 0,is_online 1025_ASTEM FOUNDATION Classroom [38] 0,is_online 1009_ARZINGER Classroom [34] 0,is_online 1003_TA Ventures Classroom [148] 0,is_online 1005_Genesis Growth Classroom [34] 0,is_online 0_online [10009] 0,is_online 1010_ПУМБ Classroom [32] 0,is_online 1030_Roy Gartner Memorial classroom [40] 0,is_online 1002_ASTEM FOUNDATION Classroom [70] 0,is_online 0_online [10009] 1,room_id 1007_Genesis Enterpreneurship Classroom [40] 0,room_id 1025_ASTEM FOUNDATION Classroom [38] 0,room_id 1009_ARZINGER Classroom [34] 0,room_id 1003_TA Ventures Classroom [148] 0,room_id 1005_Genesis Growth Classroom [34] 0,room_id 0_online [10009] 0,room_id 1010_ПУМБ Classroom [32] 0,room_id 1030_Roy Gartner Memorial classroom [40] 0,room_id 1002_ASTEM FOUNDATION Classroom [70] 0,room_id 0_online [10009] 1,auditory_id 1007_Genesis Enterpreneurship Classroom [40] 0,auditory_id 1025_ASTEM FOUNDATION Classroom [38] 0,auditory_id 1009_ARZINGER Classroom [34] 0,auditory_id 1003_TA Ventures Classroom [148] 0,auditory_id 1005_Genesis Growth Classroom [34] 0,auditory_id 0_online [10009] 0,auditory_id 1010_ПУМБ Classroom [32] 0,auditory_id 1030_Roy Gartner Memorial classroom [40] 0,auditory_id 1002_ASTEM FOUNDATION Classroom [70] 0,auditory_id 0_online [10009] 1,time_slot_id 1007_Genesis Enterpreneurship Classroom [40] 0,time_slot_id 1025_ASTEM FOUNDATION Classroom [38] 0,time_slot_id 1009_ARZINGER Classroom [34] 0,time_slot_id 1003_TA Ventures Classroom [148] 0,time_slot_id 1005_Genesis Growth Classroom [34] 0,time_slot_id 0_online [10009] 0,time_slot_id 1010_ПУМБ Classroom [32] 0,time_slot_id 1030_Roy Gartner Memorial classroom [40] 0,time_slot_id 1002_ASTEM FOUNDATION Classroom [70] 0,time_slot_id 0_online [10009] 1,schedule_id 1007_Genesis Enterpreneurship Classroom [40] 0,schedule_id 1025_ASTEM FOUNDATION Classroom [38] 0,schedule_id 1009_ARZINGER Classroom [34] 0,schedule_id 1003_TA Ventures Classroom [148] 0,schedule_id 1005_Genesis Growth Classroom [34] 0,schedule_id 0_online [10009] 0,schedule_id 1010_ПУМБ Classroom [32] 0,schedule_id 1030_Roy Gartner Memorial classroom [40] 0,schedule_id 1002_ASTEM FOUNDATION Classroom [70] 0,schedule_id 0_online [10009] 1,teacher_id 1007_Genesis Enterpreneurship Classroom [40] 0,teacher_id 1025_ASTEM FOUNDATION Classroom [38] 0,teacher_id 1009_ARZINGER Classroom [34] 0,teacher_id 1003_TA Ventures Classroom [148] 0,teacher_id 1005_Genesis Growth Classroom [34] 0,teacher_id 0_online [10009] 0,teacher_id 1010_ПУМБ Classroom [32] 0,teacher_id 1030_Roy Gartner Memorial classroom [40] 0,teacher_id 1002_ASTEM FOUNDATION Classroom [70] 0,teacher_id 0_online [10009] 1,is_lection 1007_Genesis Enterpreneurship Classroom [40] 0,is_lection 1025_ASTEM FOUNDATION Classroom [38] 0,is_lection 1009_ARZINGER Classroom [34] 0,is_lection 1003_TA Ventures Classroom [148] 0,is_lection 1005_Genesis Growth Classroom [34] 0,is_lection 0_online [10009] 0,is_lection 1010_ПУМБ Classroom [32] 0,is_lection 1030_Roy Gartner Memorial classroom [40] 0,is_lection 1002_ASTEM FOUNDATION Classroom [70] 0,is_lection 0_online [10009] 1,text 1007_Genesis Enterpreneurship Classroom [40] 0,text 1025_ASTEM FOUNDATION Classroom [38] 0,text 1009_ARZINGER Classroom [34] 0,text 1003_TA Ventures Classroom [148] 0,text 1005_Genesis Growth Classroom [34] 0,text 0_online [10009] 0,text 1010_ПУМБ Classroom [32] 0,text 1030_Roy Gartner Memorial classroom [40] 0,text 1002_ASTEM FOUNDATION Classroom [70] 0,text 0_online [10009] 1
TUESDAY,15:00:00,А (IT) 1,ЙС (П)3,,ІТЕ (Л) 1,,ЙС (П) 0,,МІП,ВМ (Ші),ЙС (П)2,1202.0,1302.0,,1306.0,,1304.0,,1248.0,1189.0,1301.0,6.0,6.0,,6.0,,6.0,,6.0,6.0,6.0,Англійська для навчання та роботи 1,Імовірність і статистика,,Основи ІТ для бізнесу,,Імовірність і статистика,,Вступ до математики,Вступ до математики,Імовірність і статистика,Скрипак Ольга,Аксьонов Михайло,,Давидко Василь,,Дашков Олександр,,Павлов Тарас,Прощенко Тетяна,Глазунов Анатолій,2.0,2.0,,2.0,,2.0,,2.0,2.0,2.0,2023-12-13,2023-12-13,,2023-12-13,,2023-12-13,,2023-12-13,2023-12-13,2023-12-13,5.0,5.0,,5.0,,5.0,,5.0,5.0,5.0,547.0,205.0,,570.0,,205.0,,192.0,192.0,205.0,офлайн,офлайн,,офлайн,,онлайн,,офлайн,офлайн,офлайн,5.0,1.0,,2.0,,8.0,,3.0,0.0,8.0,1007.0,1025.0,,1003.0,,0.0,,1030.0,1002.0,0.0,10.0,10.0,,10.0,,10.0,,10.0,10.0,10.0,64.0,167.0,,134.0,,162.0,,88.0,98.0,165.0,5046.0,5059.0,,5052.0,,5060.0,,3333.0,5043.0,2371.0,практика,практика,,лекція,,практика,,практика,практика,практика,"Англійська для навчання та роботи 1
А (IT) 1
Скрипак Ольга
практика
офлайн
[64]","Імовірність і статистика
ЙС (П)3
Аксьонов Михайло
практика
офлайн
[167]",,"Основи ІТ для бізнесу
ІТЕ (Л) 1
Давидко Василь
лекція
офлайн
[134]",,"Імовірність і статистика
ЙС (П) 0
Дашков Олександр
практика
онлайн
[162]",,"Вступ до математики
МІП
Павлов Тарас
практика
офлайн
[88]","Вступ до математики
ВМ (Ші)
Прощенко Тетяна
практика
офлайн
[98]","Імовірність і статистика
ЙС (П)2
Глазунов Анатолій
практика
офлайн
[165]"
TUESDAY,16:30:00,ВМ (БЕ) 5,А (Е) 9,,А (П) 3,,ЙС (П) 0,,ВМ (ЕБД) 1,,ЙС (П)2,1199.0,1219.0,,1225.0,,1304.0,,1200.0,,1301.0,6.0,6.0,,6.0,,6.0,,6.0,,6.0,Вступ до математики,Англійська для навчання та роботи 1,,Англійська для навчання та роботи 1,,Імовірність і статистика,,Вступ до математики,,Імовірність і статистика,Захарійченко Ліліана,Питель Дар`я,,Князь Ганна,,Дашков Олександр,,Чоп'юк Юрій,,Глазунов Анатолій,2.0,2.0,,2.0,,2.0,,2.0,,2.0,2023-12-13,2023-12-13,,2023-12-13,,2023-12-13,,2023-12-13,,2023-12-13,6.0,6.0,,6.0,,6.0,,6.0,,6.0,192.0,547.0,,547.0,,205.0,,192.0,,205.0,офлайн,офлайн,,офлайн,,онлайн,,офлайн,,офлайн,5.0,1.0,,2.0,,8.0,,3.0,,8.0,1007.0,1025.0,,1003.0,,0.0,,1030.0,,0.0,11.0,11.0,,11.0,,11.0,,11.0,,11.0,110.0,39.0,,14.0,,161.0,,112.0,,166.0,3752.0,5049.0,,5048.0,,5060.0,,3737.0,,2371.0,практика,практика,,практика,,практика,,практика,,практика,"Вступ до математики
ВМ (БЕ) 5
Захарійченко Ліліана
практика
офлайн
[110]","Англійська для навчання та роботи 1
А (Е) 9
Питель Дар`я
практика
офлайн
[39]",,"Англійська для навчання та роботи 1
А (П) 3
Князь Ганна
практика
офлайн
[14]",,"Імовірність і статистика
ЙС (П) 0
Дашков Олександр
практика
онлайн
[161]",,"Вступ до математики
ВМ (ЕБД) 1
Чоп'юк Юрій
практика
офлайн
[112]",,"Імовірність і статистика
ЙС (П)2
Глазунов Анатолій
практика
офлайн
[166]"
WEDNESDAY,08:30:00,А (Е) 5,,БА,ВМ (Л) 5,ОПІ,,,А (Е) 10,А (Е) 3,,1215.0,,1309.0,1231.0,1259.0,,,1220.0,1213.0,,6.0,,6.0,6.0,6.0,,,6.0,6.0,,Англійська для навчання та роботи 1,,Бізнес-аналіз,Вступ до математики,Основи програмної інженерії,,,Англійська для навчання та роботи 1,Англійська для навчання та роботи 1,,Коркач Дарина,,Несторак Володимир,Павлов Тарас,Подколзін Андрій,,,Питель Дар`я,Фролова Діана,,3.0,,3.0,3.0,3.0,,,3.0,3.0,,2023-12-14,,2023-12-14,2023-12-14,2023-12-14,,,2023-12-14,2023-12-14,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,547.0,,241.0,192.0,344.0,,,547.0,547.0,,офлайн,,офлайн,офлайн,офлайн,,,офлайн,офлайн,,5.0,,6.0,2.0,4.0,,,3.0,0.0,,1007.0,,1009.0,1003.0,1005.0,,,1030.0,1002.0,,12.0,,12.0,12.0,12.0,,,12.0,12.0,,55.0,,192.0,85.0,158.0,,,41.0,51.0,,5047.0,,5067.0,3333.0,5064.0,,,5049.0,3739.0,,практика,,практика,лекція,лекція,,,практика,практика,,"Англійська для навчання та роботи 1
А (Е) 5
Коркач Дарина
практика
офлайн
[55]",,"Бізнес-аналіз
БА
Несторак Володимир
практика
офлайн
[192]","Вступ до математики
ВМ (Л) 5
Павлов Тарас
лекція
офлайн
[85]","Основи програмної інженерії
ОПІ
Подколзін Андрій
лекція
офлайн
[158]",,,"Англійська для навчання та роботи 1
А (Е) 10
Питель Дар`я
практика
офлайн
[41]","Англійська для навчання та роботи 1
А (Е) 3
Фролова Діана
практика
офлайн
[51]",
WEDNESDAY,10:00:00,ВМ (ЕБД) 1,,ОПІ,ВМ (ПІБА) 1,МЕЗ (П) 1,А (П) 1,ВМ (ПІБА) 2,ДПСН,ВМ (Л) 3,А (IT) 4,1200.0,,1259.0,1191.0,1273.0,1223.0,1192.0,1262.0,1229.0,1205.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Вступ до математики,,Основи програмної інженерії,Вступ до математики,Математика для економічних застосувань ІІ,Англійська для навчання та роботи 1,Вступ до математики,Дослідницький проект у соціальних науках,Вступ до математики,Англійська для навчання та роботи 1,Чоп'юк Юрій,,Подколзін Андрій,Новак Антоніна,Дашков Олександр,Князь Ганна,Антошина Катерина,Таміліна Лариса,Павлов Тарас,Скрипак Ольга,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2023-12-14,,2023-12-14,2023-12-14,2023-12-14,2023-12-14,2023-12-14,2023-12-14,2023-12-14,2023-12-14,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,192.0,,344.0,192.0,202.0,547.0,192.0,357.0,192.0,547.0,офлайн,,офлайн,офлайн,офлайн,онлайн,офлайн,офлайн,офлайн,онлайн,5.0,,6.0,2.0,4.0,8.0,7.0,3.0,0.0,8.0,1007.0,,1009.0,1003.0,1005.0,0.0,1010.0,1030.0,1002.0,0.0,13.0,,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,111.0,,160.0,89.0,154.0,11.0,91.0,179.0,83.0,70.0,3737.0,,5064.0,3539.0,5060.0,5048.0,5044.0,4001.0,3333.0,5046.0,практика,,практика,практика,практика,практика,практика,практика,лекція,практика,"Вступ до математики
ВМ (ЕБД) 1
Чоп'юк Юрій
практика
офлайн
[111]",,"Основи програмної інженерії
ОПІ
Подколзін Андрій
практика
офлайн
[160]","Вступ до математики
ВМ (ПІБА) 1
Новак Антоніна
практика
офлайн
[89]","Математика для економічних застосувань ІІ
МЕЗ (П) 1
Дашков Олександр
практика
офлайн
[154]","Англійська для навчання та роботи 1
А (П) 1
Князь Ганна
практика
онлайн
[11]","Вступ до математики
ВМ (ПІБА) 2
Антошина Катерина
практика
офлайн
[91]","Дослідницький проект у соціальних науках
ДПСН
Таміліна Лариса
практика
офлайн
[179]","Вступ до математики
ВМ (Л) 3
Павлов Тарас
лекція
офлайн
[83]","Англійська для навчання та роботи 1
А (IT) 4
Скрипак Ольга
практика
онлайн
[70]"
WEDNESDAY,11:30:00,,ПМ,КШЕ 3.1,Мі,ВМ (Т) 2,,А (Е) 2,ВТ,,,,1263.0,1297.0,1255.0,1276.0,,1212.0,1258.0,,,,6.0,6.0,6.0,6.0,,6.0,6.0,,,,Управління проектами,Як навчатися в КШЕ,Мікроекономіка II,Вступ до математики,,Англійська для навчання та роботи 1,Веб-технології,,,,Відякін Михайло,Палій Валерія,Махова Галина,Павлов Тарас,,Фролова Діана,Сеник Юлія,,,,3.0,3.0,3.0,3.0,,3.0,3.0,,,,2023-12-14,2023-12-14,2023-12-14,2023-12-14,,2023-12-14,2023-12-14,,,,3.0,3.0,3.0,3.0,,3.0,3.0,,,,559.0,546.0,203.0,192.0,,547.0,464.0,,,,офлайн,офлайн,офлайн,офлайн,,офлайн,офлайн,,,,1.0,6.0,2.0,4.0,,7.0,3.0,,,,1025.0,1009.0,1003.0,1005.0,,1010.0,1030.0,,,,14.0,14.0,14.0,14.0,,14.0,14.0,,,,184.0,36.0,147.0,130.0,,48.0,141.0,,,,5066.0,1.0,3753.0,3333.0,,3739.0,5063.0,,,,практика,лекція,лекція,практика,,практика,практика,,,,"Управління проектами
ПМ
Відякін Михайло
практика
офлайн
[184]","Як навчатися в КШЕ
КШЕ 3.1
Палій Валерія
лекція
офлайн
[36]","Мікроекономіка II
Мі
Махова Галина
лекція
офлайн
[147]","Вступ до математики
ВМ (Т) 2
Павлов Тарас
практика
офлайн
[130]",,"Англійська для навчання та роботи 1
А (Е) 2
Фролова Діана
практика
офлайн
[48]","Веб-технології
ВТ
Сеник Юлія
практика
офлайн
[141]",,
WEDNESDAY,13:30:00,А (Е) 8,ІФП,,,ОП (П) 4,МЕЗ ALL,А (IT) 8,А (IT) 1,ЙС ALL,,1218.0,1250.0,,,1288.0,1367.0,1209.0,1202.0,1366.0,,6.0,6.0,,,6.0,6.0,6.0,6.0,6.0,,Англійська для навчання та роботи 1,Історія та філософія права,,,Основи програмування,Математика для економічних застосувань ІІ,Англійська для навчання та роботи 1,Англійська для навчання та роботи 1,Імовірність і статистика,,Коркач Дарина,Сироїд Оксана,,,Огойко Микола,Аксьонов Михайло,Кір'якова Дар'я,Скрипак Ольга,Дашков Олександр,,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,,2023-12-14,2023-12-14,,,2023-12-14,2023-12-14,2023-12-14,2023-12-14,2023-12-14,,4.0,4.0,,,4.0,4.0,4.0,4.0,4.0,,547.0,456.0,,,193.0,202.0,547.0,547.0,205.0,,офлайн,офлайн,,,офлайн,онлайн,офлайн,офлайн,офлайн,,5.0,1.0,,,4.0,8.0,7.0,3.0,0.0,,1007.0,1025.0,,,1005.0,0.0,1010.0,1030.0,1002.0,,15.0,15.0,,,15.0,15.0,15.0,15.0,15.0,,61.0,62.0,,,123.0,150.0,79.0,65.0,169.0,,5047.0,5055.0,,,5162.0,5059.0,5051.0,5046.0,5060.0,,практика,лекція,,,практика,лекція,практика,практика,лекція,,"Англійська для навчання та роботи 1
А (Е) 8
Коркач Дарина
практика
офлайн
[61]","Історія та філософія права
ІФП
Сироїд Оксана
лекція
офлайн
[62]",,,"Основи програмування
ОП (П) 4
Огойко Микола
практика
офлайн
[123]","Математика для економічних застосувань ІІ
МЕЗ ALL
Аксьонов Михайло
лекція
онлайн
[150]","Англійська для навчання та роботи 1
А (IT) 8
Кір'якова Дар'я
практика
офлайн
[79]","Англійська для навчання та роботи 1
А (IT) 1
Скрипак Ольга
практика
офлайн
[65]","Імовірність і статистика
ЙС ALL
Дашков Олександр
лекція
офлайн
[169]",
WEDNESDAY,15:00:00,ІУ (П) 3,,ІФП,,,МЕЗ ALL,,ОП (П) 1,А (Е) 9,,1239.0,,1250.0,,,1367.0,,1285.0,1219.0,,6.0,,6.0,,,6.0,,6.0,6.0,,Сучасна історія України,,Історія та філософія права,,,Математика для економічних застосувань ІІ,,Основи програмування,Англійська для навчання та роботи 1,,Довгань Світлана,,Сироїд Оксана,,,Аксьонов Михайло,,Насінник Андрій,Питель Дар`я,,3.0,,3.0,,,3.0,,3.0,3.0,,2023-12-14,,2023-12-14,,,2023-12-14,,2023-12-14,2023-12-14,,5.0,,5.0,,,5.0,,5.0,5.0,,339.0,,456.0,,,202.0,,193.0,547.0,,офлайн,,офлайн,,,онлайн,,офлайн,офлайн,,5.0,,6.0,,,8.0,,3.0,0.0,,1007.0,,1009.0,,,0.0,,1030.0,1002.0,,16.0,,16.0,,,16.0,,16.0,16.0,,28.0,,63.0,,,149.0,,117.0,38.0,,5142.0,,5055.0,,,5059.0,,5163.0,5049.0,,практика,,практика,,,лекція,,практика,практика,,"Сучасна історія України
ІУ (П) 3
Довгань Світлана
практика
офлайн
[28]",,"Історія та філософія права
ІФП
Сироїд Оксана
практика
офлайн
[63]",,,"Математика для економічних застосувань ІІ
МЕЗ ALL
Аксьонов Михайло
лекція
онлайн
[149]",,"Основи програмування
ОП (П) 1
Насінник Андрій
практика
офлайн
[117]","Англійська для навчання та роботи 1
А (Е) 9
Питель Дар`я
практика
офлайн
[38]",
WEDNESDAY,16:30:00,ВМ (БЕ) 3,,А (IT) 6,ВМ (ЕБД) 2,ОП (П) 5,,АПД,КШЕ 3.2,,,1197.0,,1207.0,1201.0,1289.0,,1315.0,1298.0,,,6.0,,6.0,6.0,6.0,,6.0,6.0,,,Вступ до математики,,Англійська для навчання та роботи 1,Вступ до математики,Основи програмування,,Актуальні проблеми довкілля,Як навчатися в КШЕ,,,Рустамова Анна,,Орищук Лідія,Чоп'юк Юрій,Бардін Владислав,,Дацюк Інна,Берко Степан,,,3.0,,3.0,3.0,3.0,,3.0,3.0,,,2023-12-14,,2023-12-14,2023-12-14,2023-12-14,,2023-12-14,2023-12-14,,,6.0,,6.0,6.0,6.0,,6.0,6.0,,,192.0,,547.0,192.0,193.0,,445.0,546.0,,,офлайн,,офлайн,офлайн,офлайн,,офлайн,офлайн,,,5.0,,6.0,2.0,4.0,,7.0,3.0,,,1007.0,,1009.0,1003.0,1005.0,,1010.0,1030.0,,,17.0,,17.0,17.0,17.0,,17.0,17.0,,,105.0,,75.0,113.0,125.0,,193.0,37.0,,,5042.0,,5050.0,3737.0,5160.0,,5214.0,4671.0,,,практика,,практика,практика,практика,,практика,лекція,,,"Вступ до математики
ВМ (БЕ) 3
Рустамова Анна
практика
офлайн
[105]",,"Англійська для навчання та роботи 1
А (IT) 6
Орищук Лідія
практика
офлайн
[75]","Вступ до математики
ВМ (ЕБД) 2
Чоп'юк Юрій
практика
офлайн
[113]","Основи програмування
ОП (П) 5
Бардін Владислав
практика
офлайн
[125]",,"Актуальні проблеми довкілля
АПД
Дацюк Інна
практика
офлайн
[193]","Як навчатися в КШЕ
КШЕ 3.2
Берко Степан
лекція
офлайн
[37]",,
THURSDAY,08:30:00,,ВМ (БЕ) 4,ВППЕ,ВМ (Л) 2,,А (Е) 1,ОП (П) 4,,ЙС ALL,,,1198.0,1246.0,1228.0,,1210.0,1288.0,,1366.0,,,6.0,6.0,6.0,,6.0,6.0,,6.0,,,Вступ до математики,Вступ до психології та професійна етика,Вступ до математики,,Англійська для навчання та роботи 1,Основи програмування,,Імовірність і статистика,,,Захарійченко Ліліана,Ляшенко Олексій,Павлов Тарас,,Фролова Діана,Огойко Микола,,Дашков Олександр,,,4.0,4.0,4.0,,4.0,4.0,,4.0,,,2023-12-15,2023-12-15,2023-12-15,,2023-12-15,2023-12-15,,2023-12-15,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,192.0,548.0,192.0,,547.0,193.0,,205.0,,,офлайн,офлайн,офлайн,,онлайн,офлайн,,офлайн,,,1.0,6.0,2.0,,8.0,7.0,,0.0,,,1025.0,1009.0,1003.0,,0.0,1010.0,,1002.0,,,18.0,18.0,18.0,,18.0,18.0,,18.0,,,108.0,4.0,82.0,,46.0,124.0,,170.0,,,3752.0,5056.0,3333.0,,3739.0,5162.0,,5060.0,,,практика,лекція,лекція,,практика,практика,,лекція,,,"Вступ до математики
ВМ (БЕ) 4
Захарійченко Ліліана
практика
офлайн
[108]","Вступ до психології та професійна етика
ВППЕ
Ляшенко Олексій
лекція
офлайн
[4]","Вступ до математики
ВМ (Л) 2
Павлов Тарас
лекція
офлайн
[82]",,"Англійська для навчання та роботи 1
А (Е) 1
Фролова Діана
практика
онлайн
[46]","Основи програмування
ОП (П) 4
Огойко Микола
практика
офлайн
[124]",,"Імовірність і статистика
ЙС ALL
Дашков Олександр
лекція
офлайн
[170]",
THURSDAY,10:00:00,А (Е) 2,ВППЕ,ВМ (П),ЕМ 1,ВМ (БЕ) 5,,А (Е) 6,ВМ (К),А (IT) 6,,1212.0,1246.0,1271.0,1368.0,1199.0,,1216.0,1190.0,1207.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,Англійська для навчання та роботи 1,Вступ до психології та професійна етика,Вступ до математики,Економетрика,Вступ до математики,,Англійська для навчання та роботи 1,Вступ до математики,Англійська для навчання та роботи 1,,Фролова Діана,Ляшенко Олексій,Павлов Тарас,Таміліна Лариса,Захарійченко Ліліана,,Коркач Дарина,Чоп'юк Юрій,Орищук Лідія,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,2023-12-15,2023-12-15,2023-12-15,2023-12-15,2023-12-15,,2023-12-15,2023-12-15,2023-12-15,,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,,547.0,548.0,192.0,216.0,192.0,,547.0,192.0,547.0,,офлайн,офлайн,офлайн,офлайн,офлайн,,офлайн,офлайн,офлайн,,5.0,1.0,6.0,2.0,4.0,,7.0,3.0,0.0,,1007.0,1025.0,1009.0,1003.0,1005.0,,1010.0,1030.0,1002.0,,19.0,19.0,19.0,19.0,19.0,,19.0,19.0,19.0,,49.0,5.0,186.0,173.0,109.0,,56.0,99.0,74.0,,3739.0,5056.0,3333.0,4001.0,3752.0,,5047.0,3737.0,5050.0,,практика,практика,практика,практика,практика,,практика,практика,практика,,"Англійська для навчання та роботи 1
А (Е) 2
Фролова Діана
практика
офлайн
[49]","Вступ до психології та професійна етика
ВППЕ
Ляшенко Олексій
практика
офлайн
[5]","Вступ до математики
ВМ (П)
Павлов Тарас
практика
офлайн
[186]","Економетрика
ЕМ 1
Таміліна Лариса
практика
офлайн
[173]","Вступ до математики
ВМ (БЕ) 5
Захарійченко Ліліана
практика
офлайн
[109]",,"Англійська для навчання та роботи 1
А (Е) 6
Коркач Дарина
практика
офлайн
[56]","Вступ до математики
ВМ (К)
Чоп'юк Юрій
практика
офлайн
[99]","Англійська для навчання та роботи 1
А (IT) 6
Орищук Лідія
практика
офлайн
[74]",
